Student Report
Created On:,"May 20, 2023"
Schools:,All schools
Modified:,"Apr 01, 2023 - Apr 30, 2023"
""
Student ID,Name,Grd,School,Parent,Phone,ext,Test/SMS,Address,Email,Logged In,Last Modified
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1006,Automation-FN1006 Performance-LN1006,,Automation Org - Do Not Delete,"Performance_Parent1006, AutoLilly1016",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1007,Automation-FN1007 Performance-LN1007,,Automation Org - Do Not Delete,"Performance_Parent1007, AutoLilly1017",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1008,Automation-FN1008 Performance-LN1008,,Automation Org - Do Not Delete,"Performance_Parent1008, AutoLilly1018",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1009,Automation-FN1009 Performance-LN1009,,Automation Org - Do Not Delete,"Performance_Parent1009, AutoLilly1019",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student101,Automation-FN101 Performance-LN101,,Automation Org - Do Not Delete,"Performance_Parent101, AutoLilly111",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1010,Automation-FN1010 Performance-LN1010,,Automation Org - Do Not Delete,"Performance_Parent1010, AutoLilly1020",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1011,Automation-FN1011 Performance-LN1011,,Automation Org - Do Not Delete,"Performance_Parent1011, AutoLilly1021",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1012,Automation-FN1012 Performance-LN1012,,Automation Org - Do Not Delete,"Performance_Parent1012, AutoLilly1022",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1013,Automation-FN1013 Performance-LN1013,,Automation Org - Do Not Delete,"Performance_Parent1013, AutoLilly1023",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1014,Automation-FN1014 Performance-LN1014,,Automation Org - Do Not Delete,"Performance_Parent1014, AutoLilly1024",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1015,Automation-FN1015 Performance-LN1015,,Automation Org - Do Not Delete,"Performance_Parent1015, AutoLilly1025",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1016,Automation-FN1016 Performance-LN1016,,Automation Org - Do Not Delete,"Performance_Parent1016, AutoLilly1026",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1017,Automation-FN1017 Performance-LN1017,,Automation Org - Do Not Delete,"Performance_Parent1017, AutoLilly1027",,,,,,FALSE,2023-04-12 02:00:03.00
Performance_Student1018,Automation-FN1018 Performance-LN1018,,Automation Org - Do Not Delete,"Performance_Parent1018, AutoLilly1028",,,,,,FALSE,2023-04-12 02:00:03.00
